Index,Cycle,Step,StepSeq,Mode,TestTime_s,StepTime_s,Voltage_V,Current_mA,Capacity_mAh,Energy_mWh,DateTime
2507,20,3,41,CC_Chg,146823,2580,1.61293,0.03968,0.0285789,0.043549,2026-07-17 21:07:50.440
2508,20,3,41,CC_Chg,146883,2640,1.62115,0.03968,0.0292435,0.0446236,2026-07-17 21:08:50.440
2509,20,3,41,CC_Chg,146943,2700,1.62983,0.03968,0.0299082,0.0457041,2026-07-17 21:09:50.440
2510,20,3,41,CC_Chg,147003,2760,1.63804,0.03999,0.0305728,0.04679,2026-07-17 21:10:50.440
2511,20,3,41,CC_Chg,147063,2820,1.64563,0.03999,0.0312374,0.0478812,2026-07-17 21:11:50.440
2512,20,3,41,CC_Chg,147123,2880,1.65308,0.03999,0.0319023,0.0489781,2026-07-17 21:12:50.440
2513,20,3,41,CC_Chg,147183,2940,1.66036,0.03999,0.0325672,0.0500799,2026-07-17 21:13:50.440
2514,20,3,41,CC_Chg,147243,3000,1.6678,0.03999,0.0332319,0.0511861,2026-07-17 21:14:50.440
2515,20,3,41,CC_Chg,147303,3060,1.67555,0.03999,0.0338965,0.0522972,2026-07-17 21:15:50.440
2516,20,3,41,CC_Chg,147363,3120,1.6833,0.03999,0.034561,0.0534132,2026-07-17 21:16:50.440
2517,20,3,41,CC_Chg,147423,3180,1.69182,0.03999,0.0352257,0.0545351,2026-07-17 21:17:50.440
2518,20,3,41,CC_Chg,147483,3240,1.70035,0.03968,0.0358904,0.0556626,2026-07-17 21:18:50.440
2519,20,3,41,CC_Chg,147543,3300,1.70918,0.03999,0.0365551,0.0567957,2026-07-17 21:19:50.440
2520,20,3,41,CC_Chg,147603,3360,1.71818,0.03999,0.0372196,0.0579345,2026-07-17 21:20:50.440
2521,20,3,41,CC_Chg,147663,3420,1.72717,0.03999,0.0378838,0.0590789,2026-07-17 21:21:50.440
2522,20,3,41,CC_Chg,147723,3480,1.73631,0.03999,0.0385486,0.0602303,2026-07-17 21:22:50.440
2523,20,3,41,CC_Chg,147783,3540,1.74561,0.03999,0.0392137,0.0613883,2026-07-17 21:23:50.440
2524,20,3,41,CC_Chg,147843,3600,1.75445,0.03999,0.0398783,0.0625516,2026-07-17 21:24:50.440
2525,20,3,41,CC_Chg,147903,3660,1.76328,0.03999,0.040543,0.0637209,2026-07-17 21:25:50.440
2526,20,3,41,CC_Chg,147963,3720,1.77165,0.03999,0.0412079,0.0648961,2026-07-17 21:26:50.440
2527,20,3,41,CC_Chg,148023,3780,1.7794,0.03999,0.0418729,0.0660771,2026-07-17 21:27:50.440
2528,20,3,41,CC_Chg,148083,3840,1.78699,0.03999,0.0425378,0.0672629,2026-07-17 21:28:50.440
2529,20,3,41,CC_Chg,148143,3900,1.79412,0.03999,0.0432029,0.068454,2026-07-17 21:29:50.440
2530,20,3,41,CC_Chg,148198,3954.5,1.80001,0.03968,0.0438073,0.0695402,2026-07-17 21:30:44.940
2531,21,2,42,CC_DChg,148198,0,1.76948,-0.03968,0,0,2026-07-17 21:30:45.010
2532,21,2,42,CC_DChg,148258,60,1.70717,-0.03999,0.000665374,0.00115289,2026-07-17 21:31:45.010
2533,21,2,42,CC_DChg,148318,120,1.66966,-0.03999,0.00133012,0.00227495,2026-07-17 21:32:45.010
2534,21,2,42,CC_DChg,148378,180,1.63835,-0.03999,0.00199494,0.00337446,2026-07-17 21:33:45.010
2535,21,2,42,CC_DChg,148438,240,1.61122,-0.03968,0.00265957,0.00445425,2026-07-17 21:34:45.010
2536,21,2,42,CC_DChg,148498,300,1.58782,-0.03968,0.00332427,0.00551734,2026-07-17 21:35:45.010
2537,21,2,42,CC_DChg,148558,360,1.56736,-0.03999,0.00398914,0.00656619,2026-07-17 21:36:45.010
2538,21,2,42,CC_DChg,148618,420,1.55,-0.03968,0.00465359,0.00760177,2026-07-17 21:37:45.010
2539,21,2,42,CC_DChg,148678,480,1.5345,-0.03999,0.00531827,0.00862682,2026-07-17 21:38:45.010
2540,21,2,42,CC_DChg,148738,540,1.52117,-0.03999,0.00598273,0.00964191,2026-07-17 21:39:45.010
2541,21,2,42,CC_DChg,148798,600,1.50846,-0.03999,0.00664751,0.0106489,2026-07-17 21:40:45.010
2542,21,2,42,CC_DChg,148858,660,1.4973,-0.03999,0.00731245,0.0116484,2026-07-17 21:41:45.010
2543,21,2,42,CC_DChg,148918,720,1.48707,-0.03968,0.00797728,0.0126405,2026-07-17 21:42:45.010
2544,21,2,42,CC_DChg,148978,780,1.47669,-0.03999,0.00864224,0.0136259,2026-07-17 21:43:45.010
2545,21,2,42,CC_DChg,149038,840,1.46738,-0.03999,0.00930696,0.0146045,2026-07-17 21:44:45.010
2546,21,2,42,CC_DChg,149098,900,1.45824,-0.03968,0.0099716,0.0155768,2026-07-17 21:45:45.010
2547,21,2,42,CC_DChg,149158,960,1.44956,-0.03968,0.0106361,0.0165429,2026-07-17 21:46:45.010
2548,21,2,42,CC_DChg,149218,1020,1.44088,-0.03999,0.0113008,0.0175036,2026-07-17 21:47:45.010
2549,21,2,42,CC_DChg,149278,1080,1.43282,-0.03999,0.0119655,0.0184587,2026-07-17 21:48:45.010
2550,21,2,42,CC_DChg,149338,1140,1.426,-0.03968,0.0126298,0.0194082,2026-07-17 21:49:45.010
2551,21,2,42,CC_DChg,149398,1200,1.4198,-0.03968,0.0132942,0.0203536,2026-07-17 21:50:45.010
2552,21,2,42,CC_DChg,149458,1260,1.41391,-0.03999,0.013959,0.0212955,2026-07-17 21:51:45.010
2553,21,2,42,CC_DChg,149518,1320,1.40848,-0.03999,0.014624,0.022234,2026-07-17 21:52:45.010
2554,21,2,42,CC_DChg,149578,1380,1.40337,-0.03999,0.0152892,0.0231693,2026-07-17 21:53:45.010
2555,21,2,42,CC_DChg,149638,1440,1.39826,-0.03999,0.0159535,0.0240999,2026-07-17 21:54:45.010
2556,21,2,42,CC_DChg,149698,1500,1.39329,-0.03999,0.0166184,0.025028,2026-07-17 21:55:45.010
2557,21,2,42,CC_DChg,149758,1560,1.38818,-0.03999,0.017283,0.0259524,2026-07-17 21:56:45.010
2558,21,2,42,CC_DChg,149818,1620,1.38322,-0.03999,0.0179478,0.0268738,2026-07-17 21:57:45.010
2559,21,2,42,CC_DChg,149878,1680,1.37764,-0.03968,0.0186129,0.0277919,2026-07-17 21:58:45.010
2560,21,2,42,CC_DChg,149938,1740,1.37159,-0.03999,0.0192779,0.0287061,2026-07-17 21:59:45.010
2561,21,2,42,CC_DChg,149998,1800,1.36462,-0.03999,0.0199427,0.0296158,2026-07-17 22:00:45.010
2562,21,2,42,CC_DChg,150058,1860,1.35641,-0.03999,0.0206074,0.0305204,2026-07-17 22:01:45.010
2563,21,2,42,CC_DChg,150118,1920,1.3471,-0.03999,0.0212725,0.0314195,2026-07-17 22:02:45.010
2564,21,2,42,CC_DChg,150178,1980,1.33563,-0.03999,0.0219372,0.0323114,2026-07-17 22:03:45.010
2565,21,2,42,CC_DChg,150238,2040,1.32308,-0.03968,0.0226019,0.0331952,2026-07-17 22:04:45.010
2566,21,2,42,CC_DChg,150298,2100,1.30774,-0.03999,0.0232668,0.0340699,2026-07-17 22:05:45.010
2567,21,2,42,CC_DChg,150358,2160,1.29161,-0.03999,0.0239318,0.0349344,2026-07-17 22:06:45.010
2568,21,2,42,CC_DChg,150418,2220,1.27642,-0.03999,0.0245968,0.0357878,2026-07-17 22:07:45.010
2569,21,2,42,CC_DChg,150478,2280,1.27487,-0.03999,0.0252617,0.0366353,2026-07-17 22:08:45.010
2570,21,2,42,CC_DChg,150538,2340,1.27921,-0.03999,0.0259265,0.0374844,2026-07-17 22:09:45.010
2571,21,2,42,CC_DChg,150598,2400,1.28045,-0.03999,0.0265916,0.0383357,2026-07-17 22:10:45.010
2572,21,2,42,CC_DChg,150658,2460,1.27751,-0.03999,0.0272566,0.0391865,2026-07-17 22:11:45.010
2573,21,2,42,CC_DChg,150718,2520,1.27131,-0.03968,0.0279216,0.0400344,2026-07-17 22:12:45.010
2574,21,2,42,CC_DChg,150778,2580,1.26124,-0.03999,0.0285864,0.0408765,2026-07-17 22:13:45.010
2575,21,2,42,CC_DChg,150838,2640,1.2476,-0.03999,0.029251,0.0417102,2026-07-17 22:14:45.010
2576,21,2,42,CC_DChg,150898,2700,1.22961,-0.03968,0.0299157,0.0425337,2026-07-17 22:15:45.010
2577,21,2,42,CC_DChg,150958,2760,1.20761,-0.03968,0.0305806,0.0433443,2026-07-17 22:16:45.010
2578,21,2,42,CC_DChg,151018,2820,1.18203,-0.03999,0.031245,0.0441384,2026-07-17 22:17:45.010
2579,21,2,42,CC_DChg,151078,2880,1.15397,-0.03968,0.0319097,0.0449149,2026-07-17 22:18:45.010
2580,21,2,42,CC_DChg,151138,2940,1.12592,-0.03999,0.0325748,0.0456731,2026-07-17 22:19:45.010
2581,21,2,42,CC_DChg,151198,3000,1.09725,-0.03999,0.0332394,0.0464119,2026-07-17 22:20:45.010
2582,21,2,42,CC_DChg,151258,3060,1.06888,-0.03968,0.0339037,0.0471314,2026-07-17 22:21:45.010
2583,21,2,42,CC_DChg,151318,3120,1.04052,-0.03968,0.0345683,0.0478324,2026-07-17 22:22:45.010
2584,21,2,42,CC_DChg,151378,3180,1.01231,-0.03999,0.0352327,0.0485143,2026-07-17 22:23:45.010
2585,21,2,42,CC_DChg,151438,3240,0.985025,-0.03968,0.0358976,0.0491783,2026-07-17 22:24:45.010
2586,21,2,42,CC_DChg,151498,3300,0.95821,-0.03999,0.0365621,0.049824,2026-07-17 22:25:45.010
2587,21,2,42,CC_DChg,151558,3360,0.9331,-0.03968,0.0372272,0.050453,2026-07-17 22:26:45.010
2588,21,2,42,CC_DChg,151618,3420,0.9083,-0.03999,0.0378918,0.051065,2026-07-17 22:27:45.010
2589,21,2,42,CC_DChg,151678,3480,0.88505,-0.03999,0.0385566,0.051661,2026-07-17 22:28:45.010
2590,21,2,42,CC_DChg,151738,3540,0.86335,-0.03999,0.0392214,0.0522422,2026-07-17 22:29:45.010
2591,21,2,42,CC_DChg,151798,3600,0.843665,-0.03968,0.0398863,0.0528098,2026-07-17 22:30:45.010
2592,21,2,42,CC_DChg,151858,3660,0.82522,-0.03999,0.0405511,0.0533645,2026-07-17 22:31:45.010
2593,21,2,42,CC_DChg,151918,3720,0.806465,-0.03999,0.0412158,0.0539069,2026-07-17 22:32:45.010
2594,21,2,42,CC_DChg,151942,3743.89,0.79949,-0.03968,0.0414809,0.0541198,2026-07-17 22:33:08.900
2595,21,3,43,CC_Chg,151942,0,0.835915,0.03968,0,0,2026-07-17 22:33:08.990
2596,21,3,43,CC_Chg,152002,60,1.03633,0.03999,0.000665792,0.000630769,2026-07-17 22:34:08.990
2597,21,3,43,CC_Chg,152062,120,1.18172,0.03968,0.00133082,0.00136932,2026-07-17 22:35:08.990
2598,21,3,43,CC_Chg,152122,180,1.37004,0.03999,0.00199557,0.00221352,2026-07-17 22:36:08.990
2599,21,3,43,CC_Chg,152182,240,1.55403,0.03999,0.00266005,0.00319081,2026-07-17 22:37:08.990
2600,21,3,43,CC_Chg,152242,300,1.52907,0.03968,0.00332481,0.00421167,2026-07-17 22:38:08.990
2601,21,3,43,CC_Chg,152302,360,1.52799,0.03999,0.00398962,0.00522771,2026-07-17 22:39:08.990
2602,21,3,43,CC_Chg,152362,420,1.5283,0.03999,0.00465456,0.00624378,2026-07-17 22:40:08.990
2603,21,3,43,CC_Chg,152422,480,1.5283,0.03999,0.0053195,0.00726005,2026-07-17 22:41:08.990
2604,21,3,43,CC_Chg,152482,540,1.52892,0.03999,0.00598444,0.00827659,2026-07-17 22:42:08.990
2605,21,3,43,CC_Chg,152542,600,1.52938,0.03968,0.00664958,0.00929371,2026-07-17 22:43:08.990
2606,21,3,43,CC_Chg,152602,660,1.5297,0.03999,0.00731423,0.0103104,2026-07-17 22:44:08.990
2607,21,3,43,CC_Chg,152662,720,1.53047,0.03968,0.00797868,0.0113271,2026-07-17 22:45:08.990
2608,21,3,43,CC_Chg,152722,780,1.53093,0.03999,0.00864321,0.0123443,2026-07-17 22:46:08.990
2609,21,3,43,CC_Chg,152782,840,1.53155,0.03999,0.00930813,0.0133625,2026-07-17 22:47:08.990
2610,21,3,43,CC_Chg,152842,900,1.53218,0.03999,0.00997267,0.0143806,2026-07-17 22:48:08.990
2611,21,3,43,CC_Chg,152902,960,1.53295,0.03968,0.0106372,0.0153991,2026-07-17 22:49:08.990
2612,21,3,43,CC_Chg,152962,1020,1.53388,0.03999,0.011302,0.0164186,2026-07-17 22:50:08.990
2613,21,3,43,CC_Chg,153022,1080,1.53512,0.03999,0.0119663,0.0174381,2026-07-17 22:51:08.990
2614,21,3,43,CC_Chg,153082,1140,1.53667,0.03999,0.012631,0.0184589,2026-07-17 22:52:08.990
2615,21,3,43,CC_Chg,153142,1200,1.53869,0.03968,0.0132957,0.0194811,2026-07-17 22:53:08.990
2616,21,3,43,CC_Chg,153202,1260,1.54116,0.03968,0.0139603,0.0205044,2026-07-17 22:54:08.990
2617,21,3,43,CC_Chg,153262,1320,1.54395,0.03999,0.0146251,0.0215299,2026-07-17 22:55:08.990
2618,21,3,43,CC_Chg,153322,1380,1.54798,0.03999,0.0152893,0.0225569,2026-07-17 22:56:08.990
2619,21,3,43,CC_Chg,153382,1440,1.55217,0.03968,0.015954,0.0235871,2026-07-17 22:57:08.990
2620,21,3,43,CC_Chg,153442,1500,1.55666,0.03968,0.0166185,0.0246201,2026-07-17 22:58:08.990
2621,21,3,43,CC_Chg,153502,1560,1.56132,0.03968,0.0172832,0.0256564,2026-07-17 22:59:08.990
2622,21,3,43,CC_Chg,153562,1620,1.56534,0.03999,0.0179481,0.0266959,2026-07-17 23:00:08.990
2623,21,3,43,CC_Chg,153622,1680,1.56845,0.03999,0.0186129,0.0277378,2026-07-17 23:01:08.990
2624,21,3,43,CC_Chg,153682,1740,1.57123,0.03999,0.0192773,0.0287808,2026-07-17 23:02:08.990
2625,21,3,43,CC_Chg,153742,1800,1.5734,0.03968,0.0199421,0.0298262,2026-07-17 23:03:08.990
2626,21,3,43,CC_Chg,153802,1860,1.57542,0.03999,0.0206068,0.0308726,2026-07-17 23:04:08.990
2627,21,3,43,CC_Chg,153862,1920,1.57713,0.03999,0.0212711,0.0319198,2026-07-17 23:05:08.990
2628,21,3,43,CC_Chg,153922,1980,1.57914,0.03999,0.0219356,0.0329687,2026-07-17 23:06:08.990
2629,21,3,43,CC_Chg,153982,2040,1.581,0.03999,0.0225999,0.0340185,2026-07-17 23:07:08.990
2630,21,3,43,CC_Chg,154042,2100,1.58333,0.03999,0.0232645,0.0350701,2026-07-17 23:08:08.990
2631,21,3,43,CC_Chg,154102,2160,1.58565,0.03999,0.023929,0.036123,2026-07-17 23:09:08.990
2632,21,3,43,CC_Chg,154162,2220,1.58797,0.03999,0.0245936,0.0371777,2026-07-17 23:10:08.990
2633,21,3,43,CC_Chg,154222,2280,1.59061,0.03968,0.0252582,0.0382339,2026-07-17 23:11:08.990
2634,21,3,43,CC_Chg,154282,2340,1.59356,0.03999,0.0259228,0.0392921,2026-07-17 23:12:08.990
2635,21,3,43,CC_Chg,154342,2400,1.59696,0.03999,0.0265871,0.0403518,2026-07-17 23:13:08.990
2636,21,3,43,CC_Chg,154402,2460,1.60084,0.03999,0.0272516,0.0414143,2026-07-17 23:14:08.990
2637,21,3,43,CC_Chg,154462,2520,1.6058,0.03999,0.0279157,0.0424791,2026-07-17 23:15:08.990
2638,21,3,43,CC_Chg,154522,2580,1.61262,0.03968,0.0285806,0.0435488,2026-07-17 23:16:08.990
2639,21,3,43,CC_Chg,154582,2640,1.62084,0.03999,0.0292449,0.0446228,2026-07-17 23:17:08.990
2640,21,3,43,CC_Chg,154642,2700,1.62936,0.03999,0.0299097,0.0457032,2026-07-17 23:18:08.990
2641,21,3,43,CC_Chg,154702,2760,1.63726,0.03999,0.0305742,0.0467886,2026-07-17 23:19:08.990
2642,21,3,43,CC_Chg,154762,2820,1.64486,0.03968,0.0312386,0.047879,2026-07-17 23:20:08.990
2643,21,3,43,CC_Chg,154822,2880,1.65214,0.03968,0.0319029,0.0489741,2026-07-17 23:21:08.990
2644,21,3,43,CC_Chg,154882,2940,1.65943,0.03968,0.0325672,0.0500741,2026-07-17 23:22:08.990
2645,21,3,43,CC_Chg,154942,3000,1.66687,0.03999,0.0332316,0.0511791,2026-07-17 23:23:08.990
2646,21,3,43,CC_Chg,155002,3060,1.67447,0.03968,0.0338958,0.0522888,2026-07-17 23:24:08.990
2647,21,3,43,CC_Chg,155062,3120,1.68206,0.03999,0.0345603,0.053404,2026-07-17 23:25:08.990
2648,21,3,43,CC_Chg,155122,3180,1.69012,0.03999,0.0352248,0.0545246,2026-07-17 23:26:08.990
2649,21,3,43,CC_Chg,155182,3240,1.69864,0.03999,0.035889,0.0556501,2026-07-17 23:27:08.990
2650,21,3,43,CC_Chg,155242,3300,1.70732,0.03999,0.0365535,0.0567817,2026-07-17 23:28:08.990
2651,21,3,43,CC_Chg,155302,3360,1.71632,0.03999,0.0372177,0.0579189,2026-07-17 23:29:08.990
2652,21,3,43,CC_Chg,155362,3420,1.72531,0.03968,0.0378821,0.0590623,2026-07-17 23:30:08.990
2653,21,3,43,CC_Chg,155422,3480,1.73429,0.03999,0.0385466,0.0602118,2026-07-17 23:31:08.990
2654,21,3,43,CC_Chg,155482,3540,1.74344,0.03999,0.039211,0.0613673,2026-07-17 23:32:08.990
2655,21,3,43,CC_Chg,155542,3600,1.75212,0.03999,0.0398757,0.062529,2026-07-17 23:33:08.990
2656,21,3,43,CC_Chg,155602,3660,1.76065,0.03999,0.0405403,0.0636965,2026-07-17 23:34:08.990
2657,21,3,43,CC_Chg,155662,3720,1.76886,0.03999,0.0412046,0.064869,2026-07-17 23:35:08.990
2658,21,3,43,CC_Chg,155722,3780,1.77676,0.03999,0.0418692,0.0660475,2026-07-17 23:36:08.990
2659,21,3,43,CC_Chg,155782,3840,1.78452,0.03999,0.0425337,0.0672308,2026-07-17 23:37:08.990
2660,21,3,43,CC_Chg,155842,3900,1.79164,0.03968,0.0431983,0.0684192,2026-07-17 23:38:08.990
2661,21,3,43,CC_Chg,155902,3960,1.79815,0.03999,0.0438627,0.0696118,2026-07-17 23:39:08.990
2662,21,3,43,CC_Chg,155920,3977.71,1.80017,0.03999,0.044059,0.0699651,2026-07-17 23:39:26.700
2663,22,2,44,CC_DChg,155920,0,1.76964,-0.03999,0,0,2026-07-17 23:39:26.760
2664,22,2,44,CC_DChg,155980,60,1.70887,-0.03968,0.000664991,0.0011529,2026-07-17 23:40:26.760
2665,22,2,44,CC_DChg,156040,120,1.67183,-0.03968,0.0013292,0.0022752,2026-07-17 23:41:26.760
2666,22,2,44,CC_DChg,156100,180,1.64083,-0.03999,0.00199312,0.0033747,2026-07-17 23:42:26.760
2667,22,2,44,CC_DChg,156160,240,1.61386,-0.03968,0.00265761,0.00445597,2026-07-17 23:43:26.760
2668,22,2,44,CC_DChg,156220,300,1.59061,-0.03999,0.00332146,0.00551955,2026-07-17 23:44:26.760
2669,22,2,44,CC_DChg,156280,360,1.57031,-0.03968,0.00398607,0.00656986,2026-07-17 23:45:26.760
2670,22,2,44,CC_DChg,156340,420,1.55263,-0.03968,0.0046503,0.00760701,2026-07-17 23:46:26.760
2671,22,2,44,CC_DChg,156400,480,1.53744,-0.03999,0.00531434,0.00863293,2026-07-17 23:47:26.760
2672,22,2,44,CC_DChg,156460,540,1.52381,-0.03999,0.00597861,0.00964956,2026-07-17 23:48:26.760
2673,22,2,44,CC_DChg,156520,600,1.51156,-0.03999,0.00664291,0.0106577,2026-07-17 23:49:26.760
2674,22,2,44,CC_DChg,156580,660,1.50025,-0.03999,0.00730764,0.0116587,2026-07-17 23:50:26.760
2675,22,2,44,CC_DChg,156640,720,1.48971,-0.03968,0.00797209,0.0126521,2026-07-17 23:51:26.760
2676,22,2,44,CC_DChg,156700,780,1.47994,-0.03968,0.0086367,0.0136389,2026-07-17 23:52:26.760
2677,22,2,44,CC_DChg,156760,840,1.47064,-0.03999,0.00930096,0.0146188,2026-07-17 23:53:26.760
2678,22,2,44,CC_DChg,156820,900,1.46149,-0.03999,0.0099653,0.0155928,2026-07-17 23:54:26.760
2679,22,2,44,CC_DChg,156880,960,1.4525,-0.03999,0.0106301,0.0165614,2026-07-17 23:55:26.760
2680,22,2,44,CC_DChg,156940,1020,1.44429,-0.03999,0.0112949,0.0175245,2026-07-17 23:56:26.760
2681,22,2,44,CC_DChg,157000,1080,1.43623,-0.03968,0.0119598,0.018482,2026-07-17 23:57:26.760
2682,22,2,44,CC_DChg,157060,1140,1.42848,-0.03999,0.0126246,0.0194342,2026-07-17 23:58:26.760
2683,22,2,44,CC_DChg,157120,1200,1.42228,-0.03999,0.0132892,0.0203815,2026-07-17 23:59:26.760
2684,22,2,44,CC_DChg,157180,1260,1.41639,-0.03999,0.013954,0.0213252,2026-07-18 00:00:26.760
2685,22,2,44,CC_DChg,157240,1320,1.41081,-0.03968,0.0146182,0.0222642,2026-07-18 00:01:26.760
2686,22,2,44,CC_DChg,157300,1380,1.40554,-0.03999,0.0152826,0.0231999,2026-07-18 00:02:26.760
2687,22,2,44,CC_DChg,157360,1440,1.40043,-0.03968,0.0159475,0.0241327,2026-07-18 00:03:26.760
2688,22,2,44,CC_DChg,157420,1500,1.39546,-0.03999,0.0166121,0.025062,2026-07-18 00:04:26.760
2689,22,2,44,CC_DChg,157480,1560,1.39035,-0.03999,0.0172766,0.0259876,2026-07-18 00:05:26.760
2690,22,2,44,CC_DChg,157540,1620,1.38523,-0.03968,0.0179409,0.0269097,2026-07-18 00:06:26.760
2691,22,2,44,CC_DChg,157600,1680,1.37997,-0.03999,0.0186054,0.0278285,2026-07-18 00:07:26.760
2692,22,2,44,CC_DChg,157660,1740,1.37423,-0.03999,0.0192703,0.0287442,2026-07-18 00:08:26.760
2693,22,2,44,CC_DChg,157720,1800,1.36741,-0.03999,0.0199349,0.0296554,2026-07-18 00:09:26.760
2694,22,2,44,CC_DChg,157780,1860,1.35981,-0.03999,0.0205995,0.0305619,2026-07-18 00:10:26.760
2695,22,2,44,CC_DChg,157840,1920,1.35129,-0.03968,0.0212643,0.031463,2026-07-18 00:11:26.760
2696,22,2,44,CC_DChg,157900,1980,1.34059,-0.03968,0.0219288,0.0323577,2026-07-18 00:12:26.760
2697,22,2,44,CC_DChg,157960,2040,1.32851,-0.03968,0.0225932,0.0332445,2026-07-18 00:13:26.760
2698,22,2,44,CC_DChg,158020,2100,1.3144,-0.03968,0.0232575,0.0341224,2026-07-18 00:14:26.760
2699,22,2,44,CC_DChg,158080,2160,1.29859,-0.03968,0.0239215,0.0349901,2026-07-18 00:15:26.760
2700,22,2,44,CC_DChg,158140,2220,1.28201,-0.03999,0.0245865,0.0358481,2026-07-18 00:16:26.760
2701,22,2,44,CC_DChg,158200,2280,1.27519,-0.03999,0.025251,0.0366967,2026-07-18 00:17:26.760
2702,22,2,44,CC_DChg,158260,2340,1.27844,-0.03968,0.0259156,0.0375452,2026-07-18 00:18:26.760
2703,22,2,44,CC_DChg,158320,2400,1.28138,-0.03999,0.0265804,0.0383963,2026-07-18 00:19:26.760
2704,22,2,44,CC_DChg,158380,2460,1.28015,-0.03999,0.0272446,0.0392473,2026-07-18 00:20:26.760
2705,22,2,44,CC_DChg,158440,2520,1.27534,-0.03968,0.0279091,0.0400965,2026-07-18 00:21:26.760
2706,22,2,44,CC_DChg,158500,2580,1.26635,-0.03999,0.0285736,0.0409413,2026-07-18 00:22:26.760
2707,22,2,44,CC_DChg,158560,2640,1.25426,-0.03968,0.029238,0.0417788,2026-07-18 00:23:26.760
2708,22,2,44,CC_DChg,158620,2700,1.23829,-0.03999,0.0299028,0.0426075,2026-07-18 00:24:26.760
2709,22,2,44,CC_DChg,158680,2760,1.21815,-0.03999,0.0305675,0.0434243,2026-07-18 00:25:26.760
2710,22,2,44,CC_DChg,158740,2820,1.19443,-0.03968,0.0312323,0.0442264,2026-07-18 00:26:26.760
2711,22,2,44,CC_DChg,158800,2880,1.16715,-0.03968,0.0318966,0.0450109,2026-07-18 00:27:26.760
2712,22,2,44,CC_DChg,158860,2940,1.13941,-0.03968,0.0325612,0.0457775,2026-07-18 00:28:26.760
2713,22,2,44,CC_DChg,158920,3000,1.11104,-0.03999,0.0332263,0.0465258,2026-07-18 00:29:26.760
2714,22,2,44,CC_DChg,158980,3060,1.08314,-0.03968,0.0338911,0.0472552,2026-07-18 00:30:26.760
2715,22,2,44,CC_DChg,159040,3120,1.05462,-0.03968,0.034556,0.0479659,2026-07-18 00:31:26.760
2716,22,2,44,CC_DChg,159100,3180,1.02672,-0.03968,0.0352204,0.0486573,2026-07-18 00:32:26.760
2717,22,2,44,CC_DChg,159160,3240,0.998975,-0.03999,0.0358848,0.0493303,2026-07-18 00:33:26.760
2718,22,2,44,CC_DChg,159220,3300,0.97216,-0.03999,0.0365492,0.049985,2026-07-18 00:34:26.760
2719,22,2,44,CC_DChg,159280,3360,0.94612,-0.03968,0.0372135,0.0506221,2026-07-18 00:35:26.760
2720,22,2,44,CC_DChg,159340,3420,0.921165,-0.03999,0.0378782,0.0512427,2026-07-18 00:36:26.760
2721,22,2,44,CC_DChg,159400,3480,0.897295,-0.03968,0.0385428,0.051847,2026-07-18 00:37:26.760
2722,22,2,44,CC_DChg,159460,3540,0.874975,-0.03999,0.039207,0.0524356,2026-07-18 00:38:26.760
2723,22,2,44,CC_DChg,159520,3600,0.854205,-0.03999,0.0398714,0.05301,2026-07-18 00:39:26.760
2724,22,2,44,CC_DChg,159580,3660,0.83576,-0.03999,0.0405358,0.0535715,2026-07-18 00:40:26.760
2725,22,2,44,CC_DChg,159640,3720,0.81716,-0.03999,0.0412005,0.054121,2026-07-18 00:41:26.760
2726,22,2,44,CC_DChg,159699,3779.23,0.799645,-0.03999,0.0418567,0.0546515,2026-07-18 00:42:25.990
2727,22,3,45,CC_Chg,159699,0,0.83545,0.03968,0,0,2026-07-18 00:42:26.090
2728,22,3,45,CC_Chg,159759,60,1.03571,0.03999,0.000665764,0.000630786,2026-07-18 00:43:26.090
2729,22,3,45,CC_Chg,159819,120,1.1842,0.03999,0.00133024,0.00136892,2026-07-18 00:44:26.090
2730,22,3,45,CC_Chg,159879,180,1.37113,0.03999,0.00199479,0.00221328,2026-07-18 00:45:26.090
2731,22,3,45,CC_Chg,159939,240,1.55387,0.03999,0.00265958,0.00319171,2026-07-18 00:46:26.090
2732,22,3,45,CC_Chg,159999,300,1.52876,0.03968,0.00332418,0.00421196,2026-07-18 00:47:26.090
2733,22,3,45,CC_Chg,160059,360,1.52768,0.03968,0.00398837,0.00522687,2026-07-18 00:48:26.090
2734,22,3,45,CC_Chg,160119,420,1.52784,0.03999,0.00465324,0.00624269,2026-07-18 00:49:26.090
2735,22,3,45,CC_Chg,160179,480,1.52815,0.03999,0.00531818,0.0072588,2026-07-18 00:50:26.090
2736,22,3,45,CC_Chg,160239,540,1.52861,0.03968,0.0059827,0.00827455,2026-07-18 00:51:26.090
2737,22,3,45,CC_Chg,160299,600,1.52907,0.03999,0.00664729,0.00929066,2026-07-18 00:52:26.090
2738,22,3,45,CC_Chg,160359,660,1.52923,0.03999,0.00731176,0.0103069,2026-07-18 00:53:26.090
2739,22,3,45,CC_Chg,160419,720,1.52985,0.03999,0.00797586,0.0113228,2026-07-18 00:54:26.090
2740,22,3,45,CC_Chg,160479,780,1.53047,0.03999,0.00864048,0.0123399,2026-07-18 00:55:26.090
2741,22,3,45,CC_Chg,160539,840,1.53124,0.03999,0.00930536,0.0133578,2026-07-18 00:56:26.090
2742,22,3,45,CC_Chg,160599,900,1.53202,0.03968,0.00997,0.0143759,2026-07-18 00:57:26.090
